ESTIMATED_CO2_TOTAL_TONNES,OAG_SCHEDULE_FINGERPRINT,DEPCTRY,ARRCTRY,ELPTIM,STOPS,DISTANCE
10.813,ee4651403a1b3260f5978a51a53b8a158fd4fe66c3499695024002d2d6f850ee,IT,FR,215,0,684
4.084,be703cfc6ecfe3989be284f9606837ad90b98696899668278e311f2ecdac1dfb,IT,IT,100,0,195
6.247,f7efc4444dbb9bc9ea1cb7409dc7cc193e26194b6528ab397f9c027a72de0114,IT,IT,115,0,335
6.256,7df052741cd708bd387b3c44ff6e7179b84208eecc12fccee1ecab3613749757,DE,IT,135,0,453
17.22,f694b700fd0a7d529874e414cecdc290da28a6ad32f5fcfa30c807049f317b85,SA,EG,240,0,866
29.886,7adbca964ca7ae9693ed8ec47cfbadc4df35b16fa610649e0fdcf34b3f0dc77f,AE,IN,400,0,1843
19.229,13606fe6e3c44dc7a515223319bd7c87287597801ac7de40c4ebf196f302ed01,EG,SA,215,0,789
,96c5704255c19053d128576c907318104b1dcc95fc5a155e399021a47a2133ef,FR,FR,105,0,127
,29f57e3768681b092ec5582665d1e5a303d67867f2e488a2194a418d683f98d6,FR,FR,52,0,115
,31c6e4189f5eab48a0ccc37f8f59a5b59574df31734d6fcf80601187da337b4d,FR,FR,37,0,49
,1ff6bbbbd4fa0a67e7ed9ad31f0b1f38f96120788059efeee835198de3e32627,FR,FR,35,0,52
,607f68a71f15377120dac287adfee8a4259890cc7942d8462ce07e764a1e91c4,IT,IT,32,0,15
,718559e7f3f0d25484db1a7ba96fdbb24d32a8a7598c9e2037867ce5ea27e18a,GB,GB,100,0,15
28.148,4ee5b9c7aa8fd7d4e000e51f559d34e9b3114ca12e6454d432c94c943060fa51,IN,AE,410,0,1672
,5c74e812671a778aae13b60bb94931ea7a6074040e4207343adfa56cf1c5b03e,GB,GB,100,0,15
,4efb41c5a2336dbb9c62b1d0d2a349ba85ac631a3a6d116e2407113477fc1438,GB,GB,208,0,173
,ef09c68ed5711981df12d2bc14a60be01a73ae29bb14daa2a2c85bc305a2f048,GB,GB,21,0,20
,cd6d0cb0ec81cd50672b75199c59d86ce70a9717b342dd3e1c5f80b921cba728,GB,GB,19,0,20
,f2c130a7c221ec326149239f720130df0291832d9702e7316c2c88e65fc4d5f8,GB,GB,20,0,20
8.26,6f4c5666312991de0ddb4bc8297b2a3841fefc07c2cfd21f270b291b711b2e43,DK,DE,140,0,503
10.977,fb4485b69fd948cb467abfb2ca5d30c3eeadbe97a0c18fa3fa351f93c340afe4,DK,IT,205,0,711
8.571,40235f5e9137534a1df378eca47ef9e5cccde837b107035e51cdcdfc1d2d2607,SE,SE,145,0,569
8.571,1aa5def57cd2c38b962df587aefbd6ee8f81f0581d352d4f9755027ce6d0bebb,SE,SE,145,0,569
14.537,b1f6aa9ba24020fc9938760e9d7fbc4cae9f78f0622bca4626ed426f1459d9df,IT,SE,245,0,1040
9.988,85187e0321384c6658b261ef9edcddf05099420c7a38c45fa522ec6155c85dd4,DE,NO,220,0,819
48.524,461cf6579181c065d25114bb4a40a80e0fcb73ae128f753df3b1d491e755c769,TR,CM,725,0,2832
20.916,5059431cf8d7e072545b0aad3c3cb792d41ec7824ed9f1d269737e517066189a,DE,FI,235,0,978
23.96,977c136e472297196e909f8f9ef285858ebe048b908781868b0eded00fcc09f0,MA,SN,330,0,1422
12.433,e642bd16aa43f00c4e219b590adbc46cbcca4ac26d79d96270cabf93c475abc6,ES,ES,125,0,300
20.274,5934b791313c4abb56f399c3640d2cb809a06b1b24f8405898a4879605859e68,ES,ES,245,0,1101
26.737,4d09b18452690331302ceb1cf214894cb9549b975e6be0a224a88ac9e4e5e6f8,NZ,AU,400,0,1560
19.308,aa55f72f6f5a5619da68c43cf654efc0e865b9a5b2b5c11b2f8660a520cc268a,NZ,AU,355,0,1500
172.74,56ee15f8ae91a44a4ab0bf81c772247f617c6c2930bb2f5f3b210f853f56d347,AE,PH,825,0,4340
176.86,d5f1ef6b1b4b0354134a7a9932f84728dce24bbe3b9895c74e74a89ccd78ab64,NZ,AU,750,0,3316
9.068,eda32ab51692a5829f783994fb039107ea857578b159cbddf44828da9b8de49b,NZ,NZ,120,0,393
12.983,5496830af5f52ad08b4f1195c006bb6a50c09576b6f50a66463d3b9c9953243d,NZ,NZ,155,0,636
2.108,e6703661bea71b23e1ebdd16c51cfb67b10720359c6ad06eab70950fa441d2c0,NZ,NZ,105,0,204
12.983,f98cfcda5d4ae52cc17e3567ccf4ec7d69e31573cbda6d9163981728aa116f73,NZ,NZ,155,0,636
2.072,fba299c653c4b32ff1ee53a04c5146274435336a951078501efbdae2c6891d7f,NZ,NZ,105,0,189
,e50782ed037b8f4371257163f9e2deab9a8fd58aea3aef31502c0fb8075a30ca,GB,GB,330,0,119
9.878,45553d3d1b95ac6501bba28bbd34da6a68352ba7e0dc3927c1806f7a63a76790,SA,AE,140,0,500
16.404,f86c0f17368cf14f2baf30ac3ee46c795663dc41e71b1a66e62cc29bdff13406,MY,VN,235,0,1019
,89031a8384a41c10e9dd78c1dbe2874f85a687634dd7958bcad1c6e28422e513,MY,MY,100,0,155
6.97,2b8e645cca0eef647f28cd9a8af9d511251fa118b4490cf89bbbf1c820652bb2,MY,MY,100,0,202
41.42,624185fbbed59ff58f6e93f1fe959c96b616fbd1a3287e65dc8030edab883033,MY,AU,545,0,2572
,5826a0352758488e7f0cac5d1476bf6d4f8945626deaff80cc92993f577e8ab2,MY,ID,305,0,1280
19.425,a232173f99e8c75a1e364a26d894449870ca58a0295585312b4e33a932f21f16,MY,ID,240,0,1035
,cccd10ada3686f7d4cb2c9526d02cb24d418fe388b11e2e9bf05965a1b864002,ID,MY,240,0,1035
8.725,1cedebea06884e4ba25f366dd2986fb6b87cc5c34e9cb0cdb554ea7741983127,FR,FR,110,0,256
6.39,dfe974908815229f60f383a036ff1c50baccd6babb2d56356baaf6e0f7f4d2b8,FR,CZ,140,0,530
,6fa3bdd1deb6d55aa93b9b060f21caab3635f2f47f5ad997c3fdc1f6605abae1,GB,GB,25,0,34
19.157,533aeba05d5259fa6fb03ac182eca8c566889971e6c58fe24f1b971a3fc1e7c4,AU,AU,245,0,1007
29.604,6bfc84ea0619a5a06752d60741bce5469ec2690097e93e50c5e1fb0c72b2fdf6,AU,AU,415,0,1678
9.931,68bc28086dc75a67784a05529bfeb57bc70ec68b34c899d3a167ec00382ae7e1,AU,AU,135,0,438
8.902,abada8fcc380710a0e26e058d62f7d11b8495a50f1ef2e62ee1ce6fda2ed3471,AU,AU,120,0,399
6.945,591df540e2fc720bc34945382b0bb05e2a5ea56a3d3948628f24887834d3af5d,AU,AU,120,0,322
10.344,6641180622a5f9b34dc858c54a8d12e19e039c5d72a9d84e484a8cb3bc8f0212,AU,AU,135,0,468
15.379,a8a82ac0fbbf307956dadc29db81ff2d9f807287794ae22b1d38150e46e439bf,AU,AU,220,0,865
15.271,14deca900e0a89ea03e4f5cac0c03fbff6d6fb510c9aef448ea66d9248035942,AU,AU,210,0,858
9.972,abe8ea9716e708051c3482a9cc1728c99f98597ac808e45fea77b6bbf4f55a30,AU,AU,130,0,423
21.978,fa385e179f6ade50450fffc47dcae80fbba27c5c28bde22b3932878e6354335e,AU,AU,250,0,1314
12.707,61b637f66ad34d9cea1bda4f341921720d5478f2cfe6ab48d04d2e4522a52409,AU,AU,155,0,691
32.154,1109b29d466b251888cae0df56341e96b2eb65ce876bbc59175ae21827fcba3b,ID,ID,155,0,611
8.972,bb66f69dc19de7baac84762fb54cf37ede94a8dcc1a493d558b1c59db7ae6b1e,ID,ID,120,0,297
19.705,6c62e4975e87f001f046de7cd0bc8cd928bd98c58d98d6dcdb05765617da6091,BE,ES,255,0,1078
8.332,fcc33fa40823c3ddba46dfb533d6d05f1b483a6921bce6ec04b5f585528a145c,BE,DE,125,0,400
8.625,cb2de2d1b9b69ef8d4e4661d8996ea3392f5dcd83625e0fa3ca29809333c11fb,SE,NL,135,0,474
6.482,b23179be12ab6d08b935589ada286fbea421874dd30e500a6fe30db15b7b865d,DK,NL,115,0,296
9.383,8ba19afde3e3ce36518bb43cb1733ce4f3674950d17323e0bcc8ce3a2d179878,SA,SA,145,0,617
6.187,fa8c967159c21eac83c38c512864e976263f89c4a4f82c956f1ddcfa0caa04bb,SA,SA,115,0,329
10.743,9ad46675c218dd4004414e37c07e5e0ddeff35dfa486ae855bc330c23f7d0f8e,SA,SA,210,0,678
7.223,6d5a50c90d1c8824775ea15ec69cf77a1c6cd75e03665438e674a005030db641,ES,ES,110,0,269
7.699,261915f3275c29e0b37e34bf7519d8e3175a24f12bdb016f8364dd9b7a2369b8,TH,TH,115,0,289
8.754,fd7e09b962e53a3e961bf61b75d92624f1635c4277a7e4bad982ae919049ef8b,TH,TH,120,0,371
1.589,61d7f2124b6a9794d7267a1e47571c1a814a3dba35fc7b458230fad417fff0d7,TH,TH,100,0,156
8.435,c7aac026ac198d16f5d1a7f097cc865afd46a9db7039a29d645f84635f505a84,TH,TH,125,0,371
10.12,95f17e6ef99b2923a4899be657ce9d2035a04f97ffa1e3ef332e3394dc56082f,TH,TH,135,0,419
20.608,52b15256854d81630db7761a69e240c94596feacd0fe4de6208be7a27ae3a8d3,LB,AE,305,0,1323
145.797,6bc122d02b6f90d715e6630b80222b279115bc4d16cc9c50a920417341d84bcd,AE,JP,925,0,5026
8.972,9bbed35417679655e9bfcbb5c3d0372122fedc7079830652882b203dda0b6c63,ID,ID,115,0,297
6.353,983bf0d8f0827595428592b9b633c00d63ea779549847a95b3508b658851ea41,US,US,119,0,187
8.581,7e03b6c4af403ec8c303c12fb98a70bc4629424dbbec0ff85d6dfbf79228f220,US,US,218,0,637
32.399,a48f39b820eda78fb177aaa7d7fd6a610a4befee7c20cc3deba1e155bd6d01ef,SX,US,436,0,1685
10.463,753d4874ab085db64f50ed6299bcb6f9c224adaac42f67bbf62f4f5f6ad52813,KR,JP,145,0,535
381.016,4a860c77c77fc1f765ac405d6cbb5436507addf2b6c3f25c8e9bb7c9e25062e5,AU,KR,1040,0,5184
136.86,cd35df37975e66008b0b8d1c3cf9f09f8a872be172647e6128c6c5af14f6c2ec,IT,AE,605,0,2697
,c876ac3217c668073878963659a38c9c7ae2ee52a30535de0753acc315d4c3c1,GB,GB,14,0,22
,f34a010f45bff4e490271531369070f4a384bcf160b103a8b55c004db5c7c50f,GB,GB,45,0,8
,6284992672b8cc3b9c877fb32a20e9831cabdcdd20bf201ad8ab4079b418c2f4,GB,GB,15,0,22
,3a61b469a6c88c11b483a344644eb0f98c5bb658f84cbdf5f7002345d91fb5f5,GB,GB,206,0,160
,8266e0e8bb834a2437675b2e535c3c7e08349940029a3dd99fd804b9c70627e9,GB,GB,44,0,8
,963e3ec9e9822e30777556abeb716e531adf1135cb69668e1f6abd0022a4f816,AT,AT,15,0,11
,13eec832eadbeba2558f0374dce1b7ff84532f34bab321ca1470a994c46513e0,AT,AT,15,0,11
,72e945e8b1c93b3ad188e98c25c79a5841a06da58dd0d62fe1bc727bac29f9cd,CZ,CZ,238,0,114
,e88cd5052cd9e6f5db80d986111719f2ab876e53004d7e021f406a9488b2482a,AE,AE,300,0,72
,d7faf4737c2dd0924dd23d3645ff1a0527394dff613ce8dae22f6ee25e0cdbdb,AE,AE,300,0,72
14.513,b1b31b139164ef8326a7b33c83fb33de61021fdd7f7e3efb288723a974796965,SA,SA,155,0,748
10.056,3d503ef78259f567c5bffbd1b7f41f9ddf666d78d558aeac15995fdeede5016c,SA,SA,130,0,399
10.888,a4dd42d697d51f1cff0fe2dae399ed47716ce13a11d40c71ad126a7cc10d270c,SA,SA,130,0,488
12.114,d88b0082bbfd0c1700b2f104274c4d08d2f205dbdcaac51d3f1b3aed33fef95a,SA,SA,140,0,643
17.258,7b0ac6f35ab278a5856aaffb178930bf17a1fd0e22c9665259417e8a5868732a,SA,SA,250,0,897
15.524,a087c133fb2452a61fe4f7b32728322646ce91a155f89123e89015610a9a6077,EG,SA,215,0,756
20.943,008625446b66a88f83b92c8b4523f35748f29243b10be1aa6d40a548479e0e9d,US,CA,325,0,1386
39.993,a52c127320fb262e094d187ae4416546ad3cd996057c13da5072de566b4927b7,CA,MX,520,0,2128
33.067,c86b8864d1a179073ee1b1b9287f5f275b9910c1f2fd951eea10c155534ca2c6,CA,MX,510,0,2297
33.006,d4a567bbe844ff52b1eac2ad54291e85668f8deceb47cb1f984be1757c6c503c,MX,CA,520,0,2204
31.219,c87d54579e4734b1797a74f9e79fde48fd0fdd7f11e80d8e8310699ba54acf06,CA,CA,520,0,2079
24.704,9e14dab9149f85b3a38d91f67e12bee5d7fa56b7a72146d8d9d8b20f6e5d4f52,CA,CA,420,0,1671
8.385,83ff84ba2f90cbfed8e33a9670b9db3b31a3b3bc8d6de2eed14f456d238f17a1,US,US,142,0,534
12.642,f7a07e82830c49705c1863645462ebe1e601cac07499fdd129c24835b814ae0d,US,US,231,0,894
15.023,081d3fb677632cafd2c2307b8afd3a0f59cd2a9c86c4e83f633538b0fbc527ef,DO,US,249,0,1049
13.07,085bdbf56eae02dfcb0474ba1a244a635405c3ff082114d554c967761b90271a,US,US,231,0,1011
24.985,cd91e3cf187d1e6610c64665df5fcd05638248457366aadc86740453b0e61a2a,US,US,258,0,1168
8.392,9765b636573421b1f7ffb5ed5dc1490a87361d0720b1b3edf5b7d4cec8c585aa,US,US,151,0,508
20.542,473f5a3f7ddaf5f74089d76c064051f8e2018925105fef01da1e34d3026cd931,US,US,238,0,934
13.052,00ddef0deb6e3a69617240218241cd9f8c8120fa5b82123586842def61966cd5,US,US,250,0,863
30.522,68b026c5f1d383311aee1fba5ea2db1e615269b42efe17d491116ff45839642a,US,US,433,0,2171
11.967,012c8ac5de198a908fddb8983b0a71abbb68e7267c03ecb2141fc8d9198ea7f0,US,US,220,0,814
15.785,687e5e73fd3c88a5a3ae6689508c7c54f321aefa7e0cebfd6c4c6374dd857356,US,US,302,0,1030
11.46,6e6faa295acdeb7d6012ee009798e8e9fa8462726de290eeab0a5ff45c10f1fb,US,US,225,0,759
16.105,2a7d0768ad2b446a479efb3002fbb302f984f33dc68fa2c61e7a876403cd5e09,US,US,314,0,1376
8.179,2bb3e5239041169b1c100290618a9a4a82c1668bdfdac95d57562848165cb404,US,US,148,0,469
12.934,02230254fa978ae619b712be2f35b23b552a226bbf941010d03e9af15edbc42f,US,US,241,0,929
12.263,a885c3c53d989d97edf7805fa4c67d7a9a67938576df3ab664a6d06efb6f02d2,US,US,213,0,627
19.7,bf335c977a3010846ae50cb2fdda8922964160f8834b718a1ba96fa2a2df57bf,MX,US,306,0,1192
7.602,4b8a401576f4ac07e1154337f494001fa51b8edbed92a293ee89d7a27d74b02b,US,US,134,0,483
27.391,7b3232500119d9ca4998626c4cfe4b738c0aa4c19159a851675a8cd84193f2a1,PR,US,407,0,1569
13.052,7e39f26b90ef05f1d0b08c35e977c6908445e79090f51bd39a65d5a95c5f8d8f,US,US,245,0,863
20.87,5a35dc20d2046145d39568076182d77fc668a07eaa5ad5a60cf14d6c2ba1ac24,US,US,418,0,1433
10.768,b8d1f52e38e16549ccf6ac42f607a4187fc1e89faa42b6742553b0a31500d5ea,US,US,220,0,763
21.424,cca02014e0b955720564d61291c7f7907fadbd2c9ee2e9463eed0b67ba495817,US,US,240,0,951
10.88,224fe61df6ff4dd410b8ed0989b728ee0862ca14b8c288e8d9733a5846a47500,US,US,214,0,651
10.553,bc3ae779095e4b0772527b44f62d86977345d2cb72333a77db9e3960e8a71a2a,US,US,214,0,846
17.198,a2a7838e40c945a4745ffa725f9e62c28b3b591920e080280bf05db912b661bd,US,US,251,0,1028
15.487,cc543651d3a86941ec3d05102e031fde8d7e751564fdaae082b9b49c393906b2,US,US,238,0,929
26.228,30ff31382f0283c137a101c20fd482451b54b31474d7afaf7ea2c0f152dc398f,PR,US,357,0,1477
17.329,56c98153afff76fc93e5a5acbd03fb8ee32aeb398888809a12170eade307651a,US,US,302,0,1083
8.044,0a497e32d38ee8317abea8c349880d6cf3bf8dc2aa398806aa2eacd170a9c366,US,US,139,0,361
11.886,f40567935284175608c45bbff7adfb32ce1bd7570a92c3eae543d74879522e48,US,US,204,0,666
19.124,4478db42918374579f85fe576b5794ea13312fb229c6c752bbc1f7eaffaeacd6,US,US,229,0,802
17.624,1a486593312bf2692d0a0ed83189e76d06840b64e2d61445dc187f836a5d6346,US,US,333,0,1197
8.543,99fd365b24e73e374c349e2b654fcd083c7dc1474bfe0ce28af2ae7ba9ee9fb0,US,US,149,0,431
18.654,44621bbd7cbd3d9a3c4cb41d09fb67d85f6a54e1073b25d36b7724ee2a01fc9f,US,US,308,0,1035
8.169,65e905c781d3bcf77e9719f6e4d2ad0828df2617fd85c767328aea1437f07d4f,US,US,141,0,447
10.311,203f0ed48df0c1ae7c94f601dda2b716f16c1e2e18bec8d8c46e2359f63fd6b1,US,US,220,0,607
14.066,ce281748810a8e40751cd22ff5dce340f12ea39cc002a21d728d9004c3a2cf67,US,US,300,0,1064
26.407,361d571095ea0610fba74c20bf4f820588a76aa6dfa1990c92bde51e144b6d30,PR,US,415,0,1612
15.213,d1bfb15835c0879a000828f9a869a5e6d3eaaca34162aba2e3161e99018161c1,US,US,311,0,1088
13.334,d54ff373afc288c961bff8eb167641efadc38dfdedd352f75e528ff5798b4fd2,US,US,249,0,907
13.565,86afa2eef034e2699c8d0e5acef2590bd805bb3b121c16f87ddbdf9aad525dae,US,US,254,0,991
5.484,c170a9bad71b41a75e1bee948c7d7cdf230c921d3dda4564406119a4ae60f2af,US,US,118,0,255
13.326,c9f4d119e2afa3612de1037f45439881f8eb8bbdd2e60d82c86c971eb9c68b04,US,US,238,0,789
13.43,c64a8c6f0cacc711f9e80b4968ecc9b31b884f60164474e20ed54c6e4417d6ec,US,US,236,0,957
7.549,71adc58ee75e10a73c5965cacbc7240468547eabe309085afcb48f5c0b94b4b7,US,US,134,0,372
10.021,f9d34c36ee331f74d710ab12c49b5101ca3e7597a3e140334649484beeba5b27,US,US,154,0,621
14.424,9fc3c82ba6be893d32b427832a79245c27f4fb110dd96a895c38d116111a0eb5,US,US,313,0,1023
19.626,8761939966fd7b4c4f8929db2c5105bb9fece5b835869c4ea06a33065286534c,US,US,240,0,898
12.071,e6113ec4bbe5d0ce7b1ea73ac7817d176a38be90cc39c37e81599036ee1ccb77,US,US,226,0,862
21.906,2e7b477238eae5f982464e41830743c9fdbe097afd2d8e77cc0dee745104bcd7,US,US,302,0,945
26.679,97411158acc356feeecb4e2d6b961ff5ba4d66add55e6eac7f0e58328324b877,US,US,417,0,1545
18.852,4c672557b4f2d6f84f16d5ae463b661596f29b6590cc7f0c20a388e735fa6132,US,US,343,0,1545
12.405,103315ae62d4bede9b4c849fc550a32b8134f81e7190430bf2d0b00e6f377a1e,US,US,234,0,852
17.087,e855ee555cc1440843b10d22f1d74203bc076f9d52f442b77013a7d4204c5807,MX,MX,249,0,1062
8.967,78ed8971cf419acac903a386267c537ecc4ed296d5a023338a5e682e3990d83f,MX,MX,132,0,449
28.396,79ef3cab0e3a2dc85be98533c43c01f931f0faca75916dffa5003e1f89d798f8,US,MX,346,0,1745
24.803,4556b508a21a2e84259f1b03e0e23ce93d12679399a1512ac88139dfc9ac555b,MX,US,328,0,1292
20.304,080a112e02faa33f1932caef4e95c2660b9c3b4e1e03c6cdff16fd83ba25a9a1,US,MX,304,0,1367
20.086,d0d214db808cce0f880b1b09ff09dafa6ef91311a1a35aa38a27c47c4cec6e48,US,MX,403,0,1554
17.738,4d9abb6abf6a42f0a2bb9611a39bcbf1493616a70dfaee791d5a102210d01751,MX,US,341,0,1367
20.24,bf1dc48ff948f91b824463adb90b90f54e2203995dad40f2a3f9f6f2fb11f5a6,MX,US,355,0,1711
24.172,caecd97f2671d2446b133b672ff0e0575b09ebcc5fbcd82708bf8658849bd44b,US,MX,312,0,1292
29.088,03d779e226833900f179e08603928a1b967a4c0bb1e133d7d1f9d26d4070c19d,US,MX,338,0,1613
20.154,fd627d5ebfd720cca61a0bd68635975dd0484c10c0418d0a19f0a5debe74b217,MX,US,359,0,1727
19.174,72681b5dc832522e7841c9b99c6d5b95b6120d266da385802c5c7f2b461f427a,MX,US,343,0,1625
16.897,6f211a2e988ddb15d688e88680ec72a3cfaeb7b9b9ed8a00f81e626183b4bd50,MX,US,332,0,1308
17.116,196be9f6600b8fd252cb5e64e4d2a712610424683b52c2c6b2c04e5afc2e1e49,US,MX,328,0,1339
5.123,f01c93b4a40e9ab4fd40d2b4d56343b1a3d44f12e1721d7c466f223d63e3d5c7,DO,PR,106,0,240
13.625,3f30d62a6e3eaccc6a5ad4fd7b6a8344ad5ea9c3c39afc6a60d8a7d8cbea05e4,ZA,ZA,205,0,790
8.368,b47fe084d61c0cebce0b1fe6f07465acde0e8f4476217f54c6bcf606a5f84a64,ZA,ZA,120,0,402
15.715,1600dc84f7b177c2d2a7813ea3f5fb7967d0904b9e11ba25b90aa1a0dec5008e,ZA,ZA,215,0,793
13.564,d91c163725d06d3d1de7aa9de92701a59d6465d4c7afc7f1787ee61470ce7ab3,ZA,ZA,200,0,647
14.103,d782be2d6d77f40d0f11bca05d7745f073968d49b4dec39890b543c389a79c80,ZA,ZA,200,0,647
12.749,211b6a36fe5a49d149497ebb53ab8524714a2f4d28bca0ae3246c301160c23f1,ZA,ZA,150,0,647
7.773,07e0540e4c5e11cfd3c8efd3afbf82af8c3959f6bfc464a98f34a17509360f41,ZA,ZA,110,0,297
7.797,b9930e40aff654c480c0c28688de435d3e1290cc2e728e76d8ecd700f71aef85,ZA,ZA,115,0,320
15.506,8169542c58c0d360a0e12a1ffe56f918a323e553439e7604e928cded954a739a,ZA,ZA,215,0,786
12.173,07d13562a13df129e1c710d6fbe1907903bf6e2a11214c4107ae67b01fb3ae6f,ZA,ZA,145,0,564
11.128,95965fad215cf019fe6b8d46116b369e3ea2be7ea26dec026f1e41e43d6bc1cc,ZA,ZA,140,0,564
10.91,ebd25dd9635c2ab150b229ed6afddee2df05a40bd205ce0311423834860a0a07,ZA,ZA,135,0,477
10.91,6d23efef976f0a8359d4ebb2a78f7d575e04d67fcc2b1b06114d4a66bb82b241,ZA,ZA,135,0,477
7.267,8a0d0deb2cae8c8a11a492794ffc10b23fedf93e48f57c1cdfca138d3e66c2a7,ZA,ZA,110,0,297
7.155,27abbedeb8720523da7e78ae811101a9d2a5baed030d25944b297e02aac7ea7c,ZA,ZA,110,0,297
10.533,f432dee66c0cb71eb0e7e7d481e823df5333b2e9fda2c41e0f4d28fe025b3aa8,ZA,ZA,135,0,477
13.564,3cf98f43daa8882ab4e21fcae621c4baf72a2ceff2a23252bd4547450624e391,ZA,ZA,200,0,647
7.155,c20d4feb4e5d31c2c23ada326dcd78376ad76212e410ae99cd0f32f6321adc71,ZA,ZA,110,0,297
11.483,e22e985043daa804420b0196f192b46675888898bcb556fdf39a4fd0e88a8149,ZA,ZA,145,0,564
10.533,ef5a049f14038a2bcfe8f75b9f9547d92e497b78dfb6d3de5af3823e9d5a54cb,ZA,ZA,135,0,477
10.079,de419facaf282c47e181302db4fdd228de577a13134545d9d012ecf168be993a,ZA,ZA,135,0,564
12.144,d50ddb6f96ef9fb007b78f0bf2eca508eed96318b27885261958dd0e05c46777,ZA,ZA,145,0,564
7.267,6ba2ca583dc731b87294913797d358fcb7a7ce224b324321a440aa0b9c3280b8,ZA,ZA,110,0,297
20.053,b48dcf526e58530b6bddb49012ab7b8f9e83f46a00d4569679a7e8ed8ddeef8c,ES,ES,250,0,1134
2.044,3a91cb34ca9796bc5676d02851b9f9b343a8a7e1b633f6d5b27adf6d3653cd99,BG,RS,110,0,213
2.262,e9bb42a25b764ab4843f3e18d1565407fc861e6bac7454ece279361da344acbf,RO,BG,115,0,187
2.255,2da5b138f3bc17dbc04aacbbe83294ebc1a507c2d57f2c6ffa3575afdad4eeb6,RS,AL,115,0,237
13.18,eecb11e52adea0f9af38b4f42d93ecd01623eb4061d7adfddcf0c6b259b0cb7d,DE,RS,200,0,767
32.665,88ddb302e2b5af6e2c57e7c85f4eb3ef2b4783ab779285dd33eb57a8f4d6062e,GR,QA,420,0,1838
36.204,98b9a35868b45eaf577f1ca57e4f7ea6ae1dc9f22c5752de52f7a210059afc5d,QA,GR,505,0,1838
107.575,a080767704b8abae75949a75cbda252b5d72853a59d0aae5c90d0a8fe921e8c3,QA,IT,635,0,2748
85.111,c7605854a942dd0bbb4e3c968bf313871375a0f5c953c4bd000be540a7f5ce02,IT,QA,550,0,2748
10.308,66b1340e93f9ca94f2886dc9935369f9128c2fd105a9fea0e03811b956f5283f,BG,DE,230,0,868
14.498,c09e407bb0709a931bb2fb091b83f4e30e1f67523a538f2d00263e3f504f8174,NL,BG,245,0,1089
16.869,e242386f529491591f27e5c22589a907c77b20ef8fb928cae14a1baeed3f9d14,BG,ES,355,0,1396
14.351,4de1da41b781bc15421d4f8e80272c2a224449d8575fa33b7da06222a1826d5c,ES,BG,325,0,1396
28.041,2553fd2e58e11bde4cb66e6b7d02b2c9ce8aec1a47be8ff6fd77ef26d36a6407,BG,MA,355,0,1879
15.149,cfa4b36c022fc406779bb8727d0e17e92162d7d3a5ce92945ebd557116df2c75,BG,TN,215,0,828
9.601,21c7b2415a06aeb2c6effcdd2a3f25592b2cc373936095066b7f496574cffe4b,BG,TR,135,0,362
8.55,576c8a5fc916213a4544970aeae4f8c2a24565aa05d7365c80d4e679c47d7df5,BG,TR,125,0,343
20.517,8f3c9543e067ba272ca6f184b65806af7025d78fdc89ca77b420533d23004941,BG,EG,255,0,1116
22.053,ffd162323529c1e499328c58e06816fe743b377231b5962410579b1c093fe88d,BG,EG,300,0,1221
10.963,f0dd712765e712052691d1d1037aa2b365a2ef9e0388dbd0d1febb42766c1b36,BG,TR,145,0,560
11.127,4012338bf38ec010ab6a2780f7ea735a654c635f5d0a9dc0cfebc0e67b8befb2,BG,TR,140,0,560
19.631,ba3168519c238b297153c2bcdeb13876b95a1f048fd29fa79d5733fd7dba5002,BG,TN,245,0,1046
10.263,d6d6cb746ec61761dbb14e3f05cfda94dcd2c01537c06bab68e2c4ab7d7304c8,LA,TH,120,0,426
8.431,8ca0a985955b9438436646ef231e5484cf4324ce77f1f21b441f047a231ee047,LA,TH,105,0,310
15.761,4d00cdcc440f4964e1fb7e9b938d3783b38247860f1303ca65787d1c447cca58,TH,TH,210,0,824
23.876,b7115374711fc76307f56c47786fb8984f2176020454d2d7ef68dad2884c7272,TH,IN,305,0,1199
10.817,9f04893bb370cdc9ce23ebfaf9660b88485bbfb5e4b358f953ade2c38d186264,TW,JP,125,0,407
9.89,786acbe417c04a9e58706dd3c2846da0dd4546b086ece80253bef257d86cc9af,TH,TH,130,0,430
11.35,f32cb54595457c6823eb8c1d4b1a859ff3fb46a60aadc96c71fa523c847b4703,TH,TH,125,0,482
13.874,08cc67293332a29e763444dadbbfabd6a8a235a2236e47327eb2644ea4381078,TH,TH,150,0,708
12.856,fc6fa362981f984ed23867b82b8eeaf4d133b6a3ed0dfce64b02a9dd4092c531,MY,TH,150,0,596
21.449,5a39260720756313da4afa5c8c574101b6d4c366fe11302e297fe119345f5acc,TH,CN,245,0,1054
16.105,1710a2b08a3dfe83bdb44aa41a790f9576fe56c953bafe39a54c24b7fcd6e76d,US,US,240,0,1022
22.932,fc3a4ebfa10b9da9e9547bd1fe0d24e4f6c96419ab442951f6ee4a1289a095cb,US,US,318,0,1122
46.367,6c6dcf34b6a80238f35b92498640278d9dcf1c3e37e89139e890f4959dc6e7f6,US,US,530,0,2698
5.073,df7b4986050646f9c367c109659f840c0a3188a775c31da0eb1c038138f428e8,US,US,133,0,264
9.725,abff4c93a6f88db9924d74cd267c52d245b43e1e3317d371bf0d9a5558e9fc48,US,US,217,0,864
